Product,Region,Agent ID,Customer Type,Call Duration,Resolved,Satisfaction Ratio,Up-sell Amount
Misc,Mid-West,AID_3267,SME,73,Yes,3.4,0
Monitor,Mid-West,AID_3268,Corporate,88,Yes,3.2,0
Software,North,AID_3269,profit,79,Yes,2.7,0
Software,South,AID_3270,profit,72,Yes,3.5,0
Desktop,South,AID_3271,SME,72,Yes,3.1,220
Desktop,West,AID_3272,SME,76,Yes,3.8,200
Desktop,South,AID_3273,profit,81,Yes,3.2,150
Desktop,South,AID_3274,SME,81,Yes,3.8,300
Monitor,Mid-West,AID_3275,profit,81,Yes,3.4,210
Accessories,East,AID_3276,Corporate,68,Yes,3.3,0
Accessories,West,AID_3277,Corporate,79,Yes,3.4,250
Desktop,North,AID_3278,SME,71,No,2.9,0
Laptop,North,AID_3279,Individual,79,Yes,2.8,220
Software,Mid-West,AID_3280,SME,70,Yes,4,210
Misc,South,AID_3281,profit,79,Yes,3.4,140
Software,South,AID_3282,profit,76,Yes,2.2,140
Monitor,North,AID_3283,profit,69,Yes,3.7,140
Desktop,West,AID_3284,Individual,81,Yes,2.9,0
Software,South,AID_3285,SME,83,No,3.1,160
Misc,West,AID_3286,Individual,85,Yes,2.3,0
Monitor,North,AID_3287,Individual,89,Yes,2.8,0
Desktop,North,AID_3288,Corporate,67,Yes,3.8,0
Software,East,AID_3289,profit,77,Yes,3.2,200
Monitor,South,AID_3290,Individual,83,Yes,3.2,0
Software,South,AID_3291,profit,82,Yes,4.2,0
Desktop,Mid-West,AID_3292,Individual,69,Yes,2.8,0
Laptop,Mid-West,AID_3293,SME,76,Yes,3.3,210
Misc,West,AID_3294,profit,70,Yes,2.8,250
Misc,North,AID_3295,Individual,88,Yes,2.4,0
Software,East,AID_3296,profit,77,Yes,2.2,150
Laptop,North,AID_3297,Individual,81,Yes,3,300
Software,East,AID_3298,Corporate,60,No,2.9,170
Misc,North,AID_3299,Corporate,76,Yes,3.2,250
Software,North,AID_3300,profit,69,Yes,3,260
Monitor,South,AID_3301,profit,72,Yes,2.7,190
Software,Mid-West,AID_3302,SME,90,Yes,3.6,260
Accessories,South,AID_3303,Corporate,75,Yes,2.9,190
Laptop,South,AID_3304,Individual,81,Yes,3.2,0
Monitor,North,AID_3305,SME,72,Yes,3.2,180
Misc,North,AID_3306,SME,89,Yes,3.6,180
Software,East,AID_3307,Individual,72,Yes,3.4,0
Accessories,South,AID_3308,SME,85,Yes,2.8,250
Misc,East,AID_3309,profit,75,Yes,2.8,220
Desktop,North,AID_3310,Individual,74,Yes,2.9,270
Monitor,East,AID_3311,SME,75,Yes,2.3,0
Misc,South,AID_3312,Individual,75,Yes,2.6,180
Desktop,South,AID_3313,Individual,71,No,2.5,0
Misc,Mid-West,AID_3314,Individual,87,Yes,4,190
Desktop,West,AID_3315,profit,88,Yes,3,200
Misc,North,AID_3316,profit,83,Yes,3.6,0
Laptop,East,AID_3317,Individual,67,Yes,2.3,220
Software,North,AID_3318,profit,78,Yes,3.8,210
Misc,Mid-West,AID_3319,SME,81,Yes,2.9,200
Monitor,South,AID_3320,SME,82,Yes,1.9,250
Software,North,AID_3321,Individual,72,Yes,2.7,0
Accessories,North,AID_3322,profit,69,Yes,3,0
Software,South,AID_3323,SME,66,Yes,4,180
Software,North,AID_3324,SME,83,Yes,2.8,0
Accessories,North,AID_3325,Individual,66,Yes,2.7,0
Misc,Mid-West,AID_3326,Corporate,90,Yes,3,220
Laptop,Mid-West,AID_3327,SME,68,Yes,2.1,150
Monitor,West,AID_3328,profit,81,Yes,3.3,120
Desktop,South,AID_3329,profit,79,Yes,2,150
Desktop,North,AID_3330,SME,75,Yes,3.2,160
Laptop,East,AID_3331,Individual,73,Yes,3.3,0
Misc,South,AID_3332,SME,88,Yes,2.7,0
Misc,East,AID_3333,Corporate,74,Yes,2.2,0
Accessories,Mid-West,AID_3334,Corporate,85,Yes,2.6,210
Misc,South,AID_3335,SME,59,Yes,4,190
Desktop,West,AID_3336,SME,66,Yes,3.2,160
Software,Mid-West,AID_3337,Individual,85,Yes,2.3,200
Monitor,South,AID_3338,Individual,78,Yes,3.4,240
Laptop,North,AID_3339,Corporate,68,Yes,3.3,160
Accessories,South,AID_3340,Individual,69,Yes,2.9,250
Software,Mid-West,AID_3341,Corporate,73,Yes,3.4,260
Monitor,South,AID_3342,SME,84,Yes,3,200
Software,West,AID_3343,Individual,79,Yes,2.7,0
Misc,Mid-West,AID_3344,Corporate,76,Yes,2.6,0
Misc,West,AID_3345,SME,71,No,2.4,0
Software,West,AID_3346,profit,80,Yes,1.7,0
Desktop,West,AID_3347,Corporate,77,Yes,3.2,0
Software,West,AID_3348,Individual,81,Yes,2.3,240
Monitor,West,AID_3349,SME,75,Yes,3,230
Monitor,West,AID_3350,profit,72,Yes,2.6,0
Misc,Mid-West,AID_3351,Individual,73,Yes,2.9,150
Desktop,West,AID_3352,SME,75,Yes,2.2,0
Monitor,South,AID_3353,profit,76,Yes,3.4,0
Desktop,North,AID_3354,SME,61,Yes,3.2,170
Laptop,West,AID_3355,Corporate,73,Yes,2.9,0
Monitor,North,AID_3356,profit,91,Yes,2.8,0
Software,North,AID_3357,SME,74,Yes,3.1,160
Software,Mid-West,AID_3358,SME,82,Yes,3.2,180
Monitor,West,AID_3359,SME,63,Yes,2.3,0
Software,East,AID_3360,Individual,70,Yes,2.8,0
Desktop,Mid-West,AID_3361,Corporate,66,Yes,2.1,200
Misc,West,AID_3362,Individual,79,Yes,2.5,190
Software,South,AID_3363,Individual,75,Yes,3.2,0
Laptop,South,AID_3364,profit,75,Yes,3.4,250
Misc,North,AID_3365,Individual,60,Yes,3.6,210
Desktop,Mid-West,AID_3366,Corporate,82,Yes,3,190
Laptop,Mid-West,AID_3367,SME,83,Yes,3.1,240
Desktop,East,AID_3368,profit,65,Yes,3.7,0
Software,South,AID_3369,Individual,75,Yes,2.4,230
Monitor,South,AID_3370,Individual,88,Yes,3.6,250
Desktop,North,AID_3371,SME,73,Yes,2.2,290
Laptop,West,AID_3372,Individual,81,Yes,2.2,310
Misc,West,AID_3373,Individual,94,Yes,3.7,120
Accessories,East,AID_3374,profit,72,Yes,2.1,260
Desktop,West,AID_3375,SME,65,Yes,3.2,280
Accessories,Mid-West,AID_3376,SME,79,Yes,3.1,230
Accessories,West,AID_3377,Corporate,86,No,2.6,0
Software,South,AID_3378,Individual,72,Yes,2.9,120
Desktop,West,AID_3379,Individual,66,Yes,3.2,0
Software,Mid-West,AID_3380,Corporate,79,Yes,3.5,140
Laptop,Mid-West,AID_3381,SME,76,Yes,3.7,180
Monitor,East,AID_3382,Corporate,72,Yes,3.9,240
Monitor,East,AID_3383,Corporate,70,Yes,2.6,120
Accessories,North,AID_3384,SME,79,Yes,2.9,0
Laptop,West,AID_3385,profit,83,Yes,2.6,0
Accessories,West,AID_3386,Corporate,72,Yes,3.7,0
Accessories,Mid-West,AID_3387,profit,83,Yes,3,160
Accessories,South,AID_3388,Corporate,76,Yes,2.6,180
Desktop,North,AID_3389,Individual,77,Yes,3.7,210
Accessories,Mid-West,AID_3390,profit,82,Yes,2.6,60
Accessories,North,AID_3391,SME,72,Yes,2.9,260
Desktop,East,AID_3392,profit,83,No,2.7,170
Laptop,South,AID_3393,Individual,73,Yes,3,280
Software,East,AID_3394,Individual,75,Yes,3,0
Laptop,North,AID_3395,Individual,73,Yes,2.7,250
Accessories,West,AID_3396,Individual,90,Yes,2.8,0
Accessories,Mid-West,AID_3397,Individual,74,Yes,2.9,260
Accessories,North,AID_3398,profit,93,Yes,3.4,0
Accessories,West,AID_3399,Individual,84,Yes,4.3,0
Software,North,AID_3400,profit,68,Yes,2.8,210
Monitor,South,AID_3401,Individual,80,Yes,3,0
Monitor,West,AID_3402,Individual,70,Yes,1.7,0
Software,South,AID_3403,profit,83,Yes,1.9,0
Accessories,West,AID_3404,Corporate,76,Yes,3.4,0
Software,West,AID_3405,Individual,82,Yes,2.8,0
Misc,East,AID_3406,profit,85,Yes,3,0
Accessories,North,AID_3407,SME,76,Yes,3.3,180
Laptop,East,AID_3408,profit,75,Yes,3.1,190
Accessories,Mid-West,AID_3409,SME,72,Yes,3.4,240
Software,East,AID_3410,SME,66,Yes,2.5,0
Laptop,West,AID_3411,profit,65,Yes,2.4,0
Laptop,South,AID_3412,Individual,78,Yes,2.5,240
Accessories,East,AID_3413,Individual,72,Yes,3.3,200
Accessories,Mid-West,AID_3414,Corporate,68,Yes,2.9,150
Misc,West,AID_3415,Corporate,71,Yes,2.6,190
Monitor,North,AID_3416,SME,87,Yes,3.7,0
Desktop,West,AID_3417,profit,80,Yes,2,230
Software,East,AID_3418,Individual,70,Yes,3.4,210
Desktop,East,AID_3419,profit,71,Yes,2.8,0
Accessories,West,AID_3420,SME,77,Yes,2.9,0
Accessories,Mid-West,AID_3421,Individual,78,Yes,3,0
Monitor,East,AID_3422,SME,71,Yes,2.7,210
Software,South,AID_3423,SME,81,Yes,2.7,250
Desktop,East,AID_3424,Individual,79,Yes,3.3,240
Laptop,South,AID_3425,SME,96,Yes,3.8,0
Laptop,Mid-West,AID_3426,SME,63,Yes,2.7,150
Desktop,North,AID_3427,Individual,69,Yes,3.3,0
Accessories,West,AID_3428,profit,63,Yes,1.9,0
Monitor,West,AID_3429,profit,77,No,2.9,200
Monitor,East,AID_3430,Individual,92,Yes,3.6,0
Monitor,South,AID_3431,Individual,67,Yes,2.1,130
Accessories,North,AID_3432,Corporate,76,Yes,2.8,160
Laptop,West,AID_3433,Individual,83,Yes,2.6,160
Misc,North,AID_3434,Individual,86,Yes,4,250
Accessories,West,AID_3435,Corporate,82,Yes,3,0
Misc,Mid-West,AID_3436,profit,83,Yes,3.1,0
Accessories,East,AID_3437,Individual,74,Yes,4.2,0
Software,Mid-West,AID_3438,Corporate,78,Yes,2.7,0
Monitor,North,AID_3439,profit,72,Yes,2.9,0
Desktop,South,AID_3440,SME,75,Yes,3.5,180
Misc,Mid-West,AID_3441,Individual,70,Yes,4,170
Desktop,East,AID_3442,Corporate,74,Yes,3.1,220
Software,East,AID_3443,Corporate,74,Yes,3.4,0
Desktop,West,AID_3444,Individual,74,Yes,3.3,0
Software,Mid-West,AID_3445,profit,79,Yes,4.1,120
Accessories,Mid-West,AID_3446,Individual,59,No,2.6,140
Desktop,South,AID_3447,profit,68,Yes,1.9,150
Monitor,Mid-West,AID_3448,Corporate,64,Yes,3.5,280
Laptop,South,AID_3449,Individual,66,Yes,2.9,0
Laptop,North,AID_3450,profit,72,Yes,3.4,200
Accessories,East,AID_3451,SME,60,Yes,4,0
Accessories,South,AID_3452,Individual,63,Yes,3.7,0
Software,Mid-West,AID_3453,Individual,77,Yes,2.7,140
Laptop,Mid-West,AID_3454,Corporate,75,Yes,2.8,0
Accessories,North,AID_3455,Individual,58,Yes,3.2,0
Software,West,AID_3456,Corporate,72,Yes,3.2,190
Software,South,AID_3457,profit,95,Yes,2.4,0
Accessories,North,AID_3458,Corporate,75,Yes,1.9,0
Software,North,AID_3459,Individual,69,Yes,2.8,190
Laptop,West,AID_3460,Individual,78,Yes,3.1,0
Desktop,East,AID_3461,Corporate,84,Yes,2.9,0
Misc,North,AID_3462,SME,75,Yes,3.2,140
Laptop,North,AID_3463,SME,85,Yes,3.8,170
Software,North,AID_3464,Individual,61,Yes,3,150
Misc,South,AID_3465,SME,69,Yes,3.3,280
Misc,South,AID_3466,Individual,73,Yes,2.9,260
Software,West,AID_3467,SME,91,Yes,3.3,220
Misc,West,AID_3468,SME,79,Yes,3.8,0
Accessories,East,AID_3469,SME,60,Yes,3.8,140
Desktop,West,AID_3470,SME,69,Yes,3,210
Desktop,North,AID_3471,Individual,81,Yes,3.4,170
Laptop,East,AID_3472,Corporate,75,Yes,2.8,130
Desktop,West,AID_3473,Corporate,79,Yes,2.5,0
Misc,Mid-West,AID_3474,profit,81,Yes,2.5,0
Laptop,Mid-West,AID_3475,profit,58,Yes,2.4,0
Misc,North,AID_3476,profit,79,Yes,2.8,240
Software,North,AID_3477,Individual,72,Yes,3.6,240
Accessories,West,AID_3478,Individual,64,Yes,2.7,170
Accessories,East,AID_3479,SME,85,Yes,2.2,0
Misc,North,AID_3480,SME,78,Yes,3.9,280
Laptop,East,AID_3481,profit,79,Yes,3.7,150
Software,East,AID_3482,profit,82,Yes,2.8,180
Misc,East,AID_3483,Corporate,72,No,2.6,0
Desktop,West,AID_3484,Corporate,81,Yes,3.7,0
Monitor,East,AID_3485,Corporate,81,Yes,2.6,210
Misc,Mid-West,AID_3486,SME,77,Yes,3.2,150
Laptop,East,AID_3487,SME,73,Yes,4.6,310
Accessories,East,AID_3488,profit,83,Yes,3.5,300
Laptop,East,AID_3489,Corporate,74,Yes,2.1,0
Software,West,AID_3490,SME,79,Yes,2.8,240
Software,South,AID_3491,Individual,71,Yes,2.3,180
Misc,Mid-West,AID_3492,profit,73,Yes,2.7,310
Desktop,East,AID_3493,profit,85,Yes,3.5,220
Monitor,South,AID_3494,SME,85,Yes,3,200
Desktop,West,AID_3495,Individual,79,No,3.7,210
Misc,North,AID_3496,SME,82,Yes,2.5,280
Laptop,South,AID_3497,Corporate,79,Yes,4.6,170
Misc,Mid-West,AID_3498,SME,75,Yes,2.8,240
Monitor,Mid-West,AID_3499,Individual,73,Yes,2.6,190
Desktop,West,AID_3500,profit,69,Yes,3.4,240
Desktop,North,AID_3501,Corporate,71,Yes,3.6,0
Software,West,AID_3502,profit,80,Yes,2.9,210
Accessories,East,AID_3503,Corporate,83,No,2.6,190
Laptop,East,AID_3504,Corporate,71,Yes,2.7,220
Laptop,North,AID_3505,Individual,73,Yes,3.7,20
Accessories,West,AID_3506,Corporate,72,Yes,2.3,210
Misc,East,AID_3507,profit,73,Yes,2.8,130
Desktop,Mid-West,AID_3508,profit,68,Yes,2.8,0
Software,East,AID_3509,Corporate,76,Yes,3.2,0
Misc,East,AID_3510,SME,75,Yes,3,0
Monitor,Mid-West,AID_3511,Individual,79,Yes,3.2,270
Desktop,North,AID_3512,SME,72,Yes,3.2,0
Accessories,Mid-West,AID_3513,Individual,77,No,2.9,0
Accessories,South,AID_3514,SME,74,Yes,2.3,0
Monitor,East,AID_3515,SME,73,Yes,2.5,190
Desktop,Mid-West,AID_3516,Individual,67,Yes,2.4,0
Accessories,West,AID_3517,Individual,81,Yes,3.6,190
Accessories,East,AID_3518,SME,84,Yes,2.8,260
Misc,West,AID_3519,Individual,67,Yes,3.4,250
Laptop,Mid-West,AID_3520,SME,84,Yes,2.2,300
Monitor,Mid-West,AID_3521,Individual,77,Yes,3.3,220
Software,North,AID_3522,SME,80,Yes,2.8,0
Laptop,Mid-West,AID_3523,SME,78,Yes,2.8,0
Desktop,South,AID_3524,Individual,81,Yes,2.2,180
Monitor,North,AID_3525,Individual,88,Yes,2.9,240
Misc,West,AID_3526,SME,68,Yes,2.5,240
Desktop,West,AID_3527,Corporate,71,Yes,2.6,0
Desktop,South,AID_3528,profit,73,Yes,2.5,200
Monitor,North,AID_3529,Corporate,78,Yes,3,190
Monitor,North,AID_3530,Individual,66,Yes,3,0
Misc,West,AID_3531,profit,67,No,2.5,0
Software,South,AID_3532,Individual,82,Yes,2.7,240
Accessories,Mid-West,AID_3533,SME,69,Yes,2.9,180
Accessories,East,AID_3534,Corporate,90,Yes,3.4,0
Desktop,Mid-West,AID_3535,Corporate,71,Yes,2.3,220
Laptop,Mid-West,AID_3536,SME,78,Yes,2.8,250
Software,North,AID_3537,Corporate,81,Yes,4,0
Monitor,Mid-West,AID_3538,profit,81,Yes,3.5,170
Monitor,North,AID_3539,SME,63,Yes,3.1,0
Misc,North,AID_3540,profit,77,Yes,2.8,200
Software,South,AID_3541,SME,66,Yes,3.2,0
Laptop,West,AID_3542,profit,73,Yes,3.7,130
Software,West,AID_3543,Individual,71,Yes,3,0
Accessories,South,AID_3544,Individual,76,Yes,3.5,0
Misc,North,AID_3545,Corporate,72,Yes,2.4,270
Monitor,South,AID_3546,profit,72,Yes,2,180
Misc,South,AID_3547,Individual,67,Yes,2.9,170
Accessories,South,AID_3548,Individual,65,Yes,2.8,0
Misc,North,AID_3549,SME,77,Yes,2.6,110
Misc,East,AID_3550,SME,63,Yes,2.8,300
Accessories,Mid-West,AID_3551,Corporate,72,Yes,3.4,0
Misc,East,AID_3552,Individual,76,Yes,2.4,190
Laptop,South,AID_3553,Individual,58,Yes,2.9,0
Misc,South,AID_3554,SME,69,Yes,3.1,210
Laptop,East,AID_3555,Corporate,80,Yes,3,250
Laptop,Mid-West,AID_3556,Individual,70,Yes,3.1,40
Laptop,North,AID_3557,profit,73,Yes,2.6,0
Misc,South,AID_3558,Individual,79,Yes,3.6,160
Desktop,Mid-West,AID_3559,Corporate,75,Yes,3.1,0
Accessories,Mid-West,AID_3560,Corporate,91,Yes,2.7,170
Laptop,West,AID_3561,profit,76,Yes,1.8,230
Accessories,East,AID_3562,Corporate,76,Yes,2.7,0
Software,North,AID_3563,SME,74,Yes,2.9,0
Accessories,East,AID_3564,profit,65,Yes,2.5,0
Accessories,West,AID_3565,SME,77,Yes,3.3,210
Misc,West,AID_3566,Corporate,64,Yes,3,200
Software,East,AID_3567,profit,70,Yes,2.6,230
Desktop,Mid-West,AID_3568,Corporate,68,Yes,3.4,190
Monitor,South,AID_3569,Corporate,62,Yes,2.7,0
Monitor,West,AID_3570,profit,76,Yes,3.4,200
Laptop,East,AID_3571,profit,63,Yes,2.9,0
Monitor,South,AID_3572,Individual,86,Yes,2.8,70
Software,East,AID_3573,SME,78,Yes,3.4,0
Accessories,East,AID_3574,profit,76,Yes,2.8,0
Accessories,South,AID_3575,SME,77,Yes,3.8,0
Misc,West,AID_3576,Individual,78,No,3.6,0
Desktop,West,AID_3577,Corporate,87,Yes,3.9,0
Laptop,East,AID_3578,profit,71,Yes,2.4,180
Software,North,AID_3579,profit,76,Yes,2.8,0
Desktop,South,AID_3580,Corporate,74,Yes,2.5,0
Monitor,Mid-West,AID_3581,SME,78,Yes,3.2,180
Software,Mid-West,AID_3582,profit,85,Yes,2.9,220
Misc,West,AID_3583,SME,79,Yes,3.2,0
Misc,West,AID_3584,SME,77,Yes,2.4,0
Software,West,AID_3585,SME,70,Yes,2.7,200
Desktop,North,AID_3586,SME,70,Yes,3.5,250
Software,North,AID_3587,Individual,71,Yes,2.4,0
Monitor,South,AID_3588,SME,65,Yes,2.6,150
Accessories,East,AID_3589,SME,79,Yes,3.2,0
Laptop,West,AID_3590,SME,68,Yes,2.6,0
Monitor,West,AID_3591,Individual,80,Yes,2.8,180
Desktop,West,AID_3592,Corporate,70,Yes,3.4,200
Laptop,South,AID_3593,Individual,67,Yes,3.5,150
Software,South,AID_3594,profit,73,Yes,2.6,200
Software,South,AID_3595,Individual,74,Yes,3,190
Monitor,East,AID_3596,SME,69,Yes,2.6,220
Desktop,South,AID_3597,SME,77,Yes,3.3,260
Monitor,West,AID_3598,Corporate,55,Yes,2.9,190
Accessories,Mid-West,AID_3599,Corporate,78,Yes,2.8,200
Laptop,South,AID_3600,SME,67,Yes,2.9,180
Desktop,East,AID_3601,Individual,66,Yes,2.5,210
Monitor,West,AID_3602,Individual,80,Yes,3.5,300
Accessories,East,AID_3603,profit,80,Yes,3.1,270
Software,North,AID_3604,Individual,57,Yes,3.3,180
Desktop,Mid-West,AID_3605,SME,75,Yes,2.4,130
Desktop,West,AID_3606,Individual,73,Yes,3.1,0
Software,North,AID_3607,Corporate,79,Yes,3.8,180
Misc,East,AID_3608,Corporate,96,Yes,2.2,0
Monitor,South,AID_3609,Corporate,82,Yes,3.3,0
Monitor,West,AID_3610,Individual,64,Yes,2.2,200
Desktop,West,AID_3611,Individual,82,Yes,1.8,220
Monitor,South,AID_3612,SME,76,Yes,2.7,140
Laptop,East,AID_3613,Individual,76,Yes,4,0
Software,Mid-West,AID_3614,Corporate,72,Yes,2.8,200
Desktop,West,AID_3615,Corporate,92,Yes,3.5,230
Monitor,East,AID_3616,Corporate,63,Yes,3.7,130
Monitor,North,AID_3617,profit,73,Yes,2.9,170
Software,South,AID_3618,profit,66,Yes,2.7,240
Laptop,East,AID_3619,profit,81,Yes,2.8,220
Laptop,East,AID_3620,Corporate,80,Yes,3,200
Monitor,North,AID_3621,profit,63,Yes,3.1,0
Desktop,Mid-West,AID_3622,Corporate,72,Yes,3.3,0
Software,North,AID_3623,profit,90,Yes,3.1,300
Accessories,East,AID_3624,Corporate,69,Yes,2.9,220
Desktop,Mid-West,AID_3625,profit,73,Yes,3.2,0
Desktop,West,AID_3626,SME,82,Yes,3,240
Monitor,East,AID_3627,SME,85,Yes,2.5,0
Laptop,East,AID_3628,SME,73,Yes,2.6,240
Misc,East,AID_3629,Corporate,70,Yes,3.9,140
Software,South,AID_3630,profit,80,Yes,2.6,200
Laptop,Mid-West,AID_3631,Individual,68,Yes,3.4,190
Misc,West,AID_3632,Individual,69,Yes,3.3,0
Laptop,East,AID_3633,Individual,75,Yes,3.4,0
Monitor,North,AID_3634,SME,73,Yes,2.3,290
Laptop,East,AID_3635,Individual,83,Yes,2.8,0
Misc,East,AID_3636,Individual,68,Yes,3.1,150
Accessories,West,AID_3637,Individual,69,Yes,2.2,0
Laptop,North,AID_3638,profit,68,Yes,3,280
Laptop,Mid-West,AID_3639,Corporate,85,Yes,3,110
Accessories,East,AID_3640,Individual,72,Yes,3.1,180
Laptop,East,AID_3641,SME,80,Yes,2.9,0
Laptop,West,AID_3642,SME,72,Yes,2.5,210
Monitor,East,AID_3643,Individual,72,Yes,3.3,220
Accessories,Mid-West,AID_3644,Corporate,65,Yes,2.9,160
Misc,Mid-West,AID_3645,profit,73,Yes,2.7,0
Desktop,South,AID_3646,Corporate,82,Yes,2.4,170
Software,East,AID_3647,Individual,83,Yes,2.2,0
Software,Mid-West,AID_3648,profit,75,Yes,3.6,190
Monitor,West,AID_3649,Individual,80,Yes,2.6,300
Monitor,South,AID_3650,Individual,82,Yes,3,120
Software,North,AID_3651,Individual,67,Yes,3.8,0
Desktop,Mid-West,AID_3652,Corporate,74,Yes,3.2,0
Monitor,South,AID_3653,Individual,74,Yes,2.2,0
Misc,East,AID_3654,profit,83,Yes,2.5,170
Software,East,AID_3655,profit,63,Yes,3,150
Desktop,West,AID_3656,Individual,67,Yes,2.9,200
Misc,North,AID_3657,Individual,89,Yes,3.2,150
Laptop,West,AID_3658,Corporate,74,Yes,2.9,0
Software,North,AID_3659,Individual,57,Yes,2.4,170
Software,West,AID_3660,Corporate,73,Yes,3.3,0
Laptop,North,AID_3661,Corporate,60,Yes,4,0
Monitor,West,AID_3662,Individual,67,Yes,2.5,210
Misc,East,AID_3663,Corporate,89,Yes,3.1,0
Desktop,North,AID_3664,SME,73,No,2.9,310
Monitor,Mid-West,AID_3665,Individual,86,Yes,3.6,0
Software,South,AID_3666,Individual,76,Yes,2,150
Laptop,North,AID_3667,profit,72,Yes,2.9,0
Desktop,North,AID_3668,SME,76,Yes,1.9,0
Misc,South,AID_3669,Corporate,79,Yes,3.7,0
Misc,Mid-West,AID_3670,Individual,85,Yes,3.2,220
Software,West,AID_3671,SME,80,Yes,3.3,0
Desktop,Mid-West,AID_3672,profit,64,Yes,3.2,210
Software,Mid-West,AID_3673,Corporate,66,Yes,2.5,190
Misc,North,AID_3674,profit,74,Yes,3.2,0
Desktop,North,AID_3675,Individual,72,Yes,2.7,230
Misc,East,AID_3676,Individual,68,Yes,3.5,200
Misc,Mid-West,AID_3677,profit,78,Yes,2.3,0
Accessories,West,AID_3678,Individual,83,Yes,2.8,170
Accessories,West,AID_3679,Corporate,68,Yes,2.5,0
Monitor,North,AID_3680,Individual,70,Yes,2,290
Laptop,Mid-West,AID_3681,SME,89,Yes,3.3,0
Laptop,East,AID_3682,SME,66,Yes,3,0
Accessories,East,AID_3683,profit,68,Yes,2.6,0
Software,North,AID_3684,SME,69,Yes,3.7,150
Misc,North,AID_3685,SME,66,Yes,3.2,0
Accessories,West,AID_3686,SME,71,Yes,3.6,280
Laptop,Mid-West,AID_3687,Individual,65,Yes,1.7,270
Accessories,South,AID_3688,SME,75,Yes,2.5,0
Misc,South,AID_3689,Individual,95,Yes,1.8,240
Misc,North,AID_3690,Individual,74,Yes,3.2,170
Software,Mid-West,AID_3691,SME,64,Yes,3,0
Monitor,North,AID_3692,Individual,76,No,3.3,0
Software,North,AID_3693,Corporate,74,Yes,3.5,130
Desktop,South,AID_3694,Individual,74,Yes,3.7,0
Monitor,East,AID_3695,profit,70,Yes,3.4,200
Software,West,AID_3696,SME,80,Yes,3.4,190
Monitor,Mid-West,AID_3697,Corporate,77,Yes,3.5,140
Desktop,West,AID_3698,SME,75,Yes,2.8,240
Software,North,AID_3699,profit,81,Yes,2.7,0
Misc,North,AID_3700,profit,60,Yes,3.2,0
Laptop,Mid-West,AID_3701,Individual,89,Yes,3.9,240
Misc,Mid-West,AID_3702,SME,65,Yes,2.5,180
Accessories,South,AID_3703,Corporate,74,Yes,2.4,220
Desktop,Mid-West,AID_3704,Corporate,73,Yes,3.1,0
Laptop,East,AID_3705,SME,79,Yes,3.4,260
Desktop,North,AID_3706,Corporate,70,Yes,2.6,0
Desktop,North,AID_3707,SME,77,Yes,2.9,120
Laptop,Mid-West,AID_3708,profit,70,Yes,2.5,210
Misc,Mid-West,AID_3709,Individual,68,Yes,2.9,0
Accessories,West,AID_3710,SME,89,Yes,2.8,0
Desktop,West,AID_3711,profit,80,Yes,3,150
Monitor,North,AID_3712,Corporate,66,Yes,3.3,0
Laptop,West,AID_3713,profit,81,Yes,3.1,200
Laptop,West,AID_3714,Individual,77,Yes,2.8,0
Laptop,North,AID_3715,Individual,84,Yes,2.7,0
Laptop,West,AID_3716,Individual,59,Yes,2.9,0
Laptop,Mid-West,AID_3717,Corporate,76,No,3.3,150
Misc,South,AID_3718,Individual,59,Yes,3.7,230
Accessories,West,AID_3719,SME,77,Yes,3.6,0
Desktop,North,AID_3720,Corporate,75,Yes,2.9,140
Monitor,East,AID_3721,profit,81,Yes,2.8,230
Desktop,East,AID_3722,profit,63,Yes,2.6,120
Desktop,West,AID_3723,Individual,79,Yes,2.8,0
Monitor,North,AID_3724,SME,61,Yes,2.6,0
Accessories,East,AID_3725,Individual,88,Yes,2.8,0
Misc,North,AID_3726,SME,79,Yes,3,230
Software,North,AID_3727,Corporate,74,Yes,2,0
Monitor,West,AID_3728,profit,73,Yes,3.4,180
Monitor,South,AID_3729,SME,74,Yes,2.7,120
Accessories,East,AID_3730,Individual,73,Yes,2.6,0
Misc,East,AID_3731,Individual,71,Yes,2,0
Desktop,North,AID_3732,SME,84,Yes,3.4,230
Monitor,South,AID_3733,Corporate,78,Yes,3.1,220
Accessories,West,AID_3734,profit,79,Yes,3.1,290
Misc,South,AID_3735,Individual,92,Yes,2.8,210
Accessories,South,AID_3736,Individual,65,Yes,2.9,180
Monitor,Mid-West,AID_3737,Individual,71,Yes,2.6,190
Desktop,West,AID_3738,Corporate,77,Yes,2.6,0
Accessories,West,AID_3739,Corporate,75,Yes,3.9,150
Software,East,AID_3740,profit,86,Yes,3.1,0
Monitor,Mid-West,AID_3741,profit,62,Yes,3.1,0
Misc,West,AID_3742,Corporate,75,Yes,2.3,180
Desktop,Mid-West,AID_3743,Corporate,78,Yes,2.9,0
Accessories,East,AID_3744,Corporate,65,Yes,2.4,190
Laptop,East,AID_3745,profit,77,Yes,2.8,0
Accessories,West,AID_3746,Individual,73,Yes,3.2,160
Laptop,West,AID_3747,Corporate,68,Yes,2.8,0
Desktop,North,AID_3748,profit,75,Yes,2.6,220
Software,East,AID_3749,Corporate,77,No,3.2,170
Misc,East,AID_3750,Individual,79,Yes,3.4,210
Laptop,Mid-West,AID_3751,Corporate,75,Yes,2.1,0
